X Position,Y Position,Z Position
-0.31168869137763977,0.0809766948223114,1.5641982555389404
-0.31171372532844543,0.0810135155916214,1.5641674995422363
-0.3117070496082306,0.08101332187652588,1.5641697645187378
-0.3116845488548279,0.08097148686647415,1.5641999244689941
-0.31170305609703064,0.08096574991941452,1.5641980171203613
-0.31167367100715637,0.08095604926347733,1.5641958713531494
-0.31167593598365784,0.080971859395504,1.5641980171203613
-0.3116776943206787,0.08096872270107269,1.5641899108886719
-0.3116806447505951,0.08099381625652313,1.564176321029663
-0.31168133020401,0.08097662031650543,1.5641839504241943
-0.311724454164505,0.08103994280099869,1.564150094985962
-0.31168049573898315,0.0809849202632904,1.5641766786575317
-0.311696320772171,0.08097626268863678,1.5641785860061646
-0.3117121160030365,0.08101540803909302,1.5641587972640991
-0.31172260642051697,0.08101402223110199,1.5641696453094482
-0.31168079376220703,0.0809912383556366,1.5641762018203735
-0.31169527769088745,0.08099682629108429,1.5641670227050781
-0.3116792142391205,0.08097635954618454,1.5641857385635376
-0.3116879165172577,0.08095280826091766,1.5641807317733765
-0.31171801686286926,0.08101770281791687,1.5641683340072632
-0.31168392300605774,0.08098136633634567,1.5641897916793823
-0.3116879463195801,0.08098621666431427,1.5641840696334839
-0.3116779625415802,0.08096707612276077,1.5642095804214478
-0.31168124079704285,0.08097033202648163,1.5641967058181763
-0.3117130994796753,0.08102352917194366,1.5641660690307617
-0.31172508001327515,0.08104251325130463,1.5641648769378662
-0.3116728961467743,0.08097690343856812,1.564178228378296
-0.3117152750492096,0.08103062212467194,1.5641511678695679
-0.3117300271987915,0.08104057610034943,1.5641624927520752
-0.3117145895957947,0.08102408051490784,1.5641549825668335
-0.31171944737434387,0.08102814108133316,1.5641762018203735
-0.31168705224990845,0.08097992092370987,1.5641932487487793
-0.3116927146911621,0.08098693937063217,1.5641875267028809
-0.31168094277381897,0.08097681403160095,1.564195156097412
-0.31168094277381897,0.08097681403160095,1.564195156097412
-0.3117118775844574,0.08102334290742874,1.564160943031311
-0.31169408559799194,0.0810023695230484,1.5641757249832153
-0.3116862177848816,0.08099061995744705,1.5641765594482422
-0.311673104763031,0.08097860217094421,1.5641790628433228
-0.3117275834083557,0.08103270828723907,1.5641473531723022
-0.31168416142463684,0.08094770461320877,1.564200758934021
-0.31169432401657104,0.08098527789115906,1.564192533493042
-0.31168046593666077,0.08097957819700241,1.5641921758651733
-0.31171339750289917,0.08103393018245697,1.5641716718673706
-0.3117160201072693,0.08100622147321701,1.5641711950302124
-0.3116801977157593,0.08098611235618591,1.5641835927963257
-0.31167805194854736,0.08097535371780396,1.56417977809906
-0.3117372393608093,0.08102092891931534,1.5641701221466064
-0.31174343824386597,0.08105087280273438,1.5641907453536987
-0.311693400144577,0.08097199350595474,1.5642006397247314
-0.3117048442363739,0.08098893612623215,1.5641992092132568
-0.31174811720848083,0.0810324028134346,1.5641602277755737
-0.31170937418937683,0.08095621317625046,1.5641896724700928
-0.31164613366127014,0.08099862188100815,1.5642404556274414
-0.3116719424724579,0.08094397187232971,1.5642049312591553
-0.31170183420181274,0.08090643584728241,1.56417715549469
-0.3117181956768036,0.08107724040746689,1.5642176866531372
-0.3117181956768036,0.08107724040746689,1.5642176866531372
-0.3117329478263855,0.08096743375062943,1.5641577243804932
-0.3117098808288574,0.08098538219928741,1.5641779899597168
-0.3116373121738434,0.08098051697015762,1.5642082691192627
-0.3116988241672516,0.08083675801753998,1.564256191253662
-0.3116688132286072,0.08099096268415451,1.56424880027771
-0.3116219937801361,0.08098190277814865,1.5641902685165405
-0.31170278787612915,0.08081293851137161,1.5642098188400269
-0.3116885721683502,0.08097542077302933,1.564246654510498
-0.3116436302661896,0.08106955140829086,1.5642077922821045
-0.3118242025375366,0.08093038946390152,1.5641988515853882
-0.31170454621315,0.08095013350248337,1.5642188787460327
-0.3115968108177185,0.08098103851079941,1.564227819442749
-0.3118534982204437,0.08100327849388123,1.5641450881958008
-0.3116450607776642,0.08103634417057037,1.5642001628875732
-0.3116789758205414,0.0809672549366951,1.5642054080963135
-0.3118245303630829,0.08101177215576172,1.5641975402832031
-0.31160688400268555,0.08095774799585342,1.564232587814331
-0.3117655813694,0.08094103634357452,1.5641710758209229
-0.311819851398468,0.08098580688238144,1.5641876459121704
-0.3116333484649658,0.08099737763404846,1.564275860786438
-0.3117002546787262,0.08094298094511032,1.564164638519287
-0.31169816851615906,0.08096420764923096,1.5641762018203735
-0.3117160201072693,0.08109190315008163,1.5642253160476685
-0.3117402493953705,0.08107348531484604,1.5642112493515015
-0.3116801083087921,0.0809171199798584,1.5641937255859375
-0.3117116093635559,0.08100773394107819,1.5642050504684448
-0.31168967485427856,0.08094856888055801,1.5642296075820923
-0.3116946220397949,0.0810350775718689,1.5642403364181519
-0.3116864264011383,0.0809221938252449,1.5642200708389282
-0.3117300570011139,0.08104562014341354,1.564232349395752
-0.31169524788856506,0.08099903911352158,1.5642210245132446
-0.3116617798805237,0.08096753805875778,1.5642435550689697
-0.3117673397064209,0.08107681572437286,1.564181923866272
-0.3117673397064209,0.08107681572437286,1.564181923866272
-0.3117388188838959,0.08105147629976273,1.5641942024230957
-0.3116768002510071,0.0810101330280304,1.5642200708389282
-0.3117541968822479,0.0810951441526413,1.564170479774475
-0.31166625022888184,0.08098513633012772,1.564256191253662
-0.31171727180480957,0.0810370147228241,1.5641905069351196
-0.31169262528419495,0.08101364225149155,1.5641993284225464
-0.31172242760658264,0.08106588572263718,1.5642262697219849
-0.3117320239543915,0.081060990691185,1.5641897916793823
-0.3117278516292572,0.08106714487075806,1.5642179250717163
-0.31171104311943054,0.08108127862215042,1.56421959400177
-0.3117346465587616,0.08108828216791153,1.5642296075820923
-0.3117387294769287,0.08105147629976273,1.564184546470642
-0.3117518126964569,0.08111587911844254,1.5642125606536865
-0.3117872476577759,0.08115804195404053,1.5641905069351196
-0.311778724193573,0.08115896582603455,1.5641934871673584
-0.3117809295654297,0.081171415746212,1.5642437934875488
-0.31177136301994324,0.08119172602891922,1.5642337799072266
-0.31180113554000854,0.08116603642702103,1.5642694234848022
-0.31180113554000854,0.081208735704422,1.5643330812454224
-0.3117963969707489,0.08123711496591568,1.5643893480300903
-0.31179025769233704,0.08124594390392303,1.5643877983093262
-0.31177347898483276,0.08125641196966171,1.5643863677978516
-0.3118409514427185,0.08125503361225128,1.5644081830978394
-0.3118428885936737,0.08126870542764664,1.5644567012786865
-0.3118211328983307,0.0813325047492981,1.5645215511322021
-0.3118915557861328,0.08132175356149673,1.5644811391830444
-0.31199976801872253,0.08126264065504074,1.5644333362579346
-0.31203439831733704,0.08124658465385437,1.5643885135650635
-0.312081903219223,0.08134429901838303,1.564297080039978
-0.31212911009788513,0.08140739798545837,1.5641406774520874
-0.3120816648006439,0.08135424554347992,1.5641313791275024
-0.3120007812976837,0.0813615471124649,1.563951849937439
-0.3119564354419708,0.08152589201927185,1.563797116279602
-0.31191202998161316,0.08186165243387222,1.563594102859497
-0.31159624457359314,0.08310767263174057,1.5631921291351318
-0.31135183572769165,0.08532994985580444,1.562658667564392
-0.31112372875213623,0.0869649201631546,1.562399983406067
-0.3108419179916382,0.08939537405967712,1.5621472597122192
-0.31072017550468445,0.09091539680957794,1.5619136095046997
-0.31049126386642456,0.09416985511779785,1.5615553855895996
-0.3101990818977356,0.09742550551891327,1.5611861944198608
-0.30997586250305176,0.10067706555128098,1.5607844591140747
-0.3097566068172455,0.10404706001281738,1.5602240562438965
-0.3096817433834076,0.10575595498085022,1.5599133968353271
-0.30943989753723145,0.11085088551044464,1.5589981079101562
-0.3092837929725647,0.11237581074237823,1.5587393045425415
-0.30928218364715576,0.1155012771487236,1.5581194162368774
-0.30925700068473816,0.11824914813041687,1.557376742362976
-0.3094586133956909,0.12254517525434494,1.5561221837997437
-0.30956023931503296,0.12389855831861496,1.5556695461273193
-0.30980053544044495,0.12528277933597565,1.5551917552947998
-0.3109167516231537,0.1305045634508133,1.5531659126281738
-0.31255191564559937,0.13519567251205444,1.551026701927185
-0.3137085735797882,0.13732270896434784,1.5499831438064575
-0.3156299293041229,0.14027941226959229,1.5482473373413086
-0.31716495752334595,0.14209353923797607,1.5471192598342896
-0.31880536675453186,0.1438669115304947,1.5459154844284058
-0.32075706124305725,0.14544162154197693,1.5445526838302612
-0.32268407940864563,0.14681732654571533,1.5433032512664795
-0.3247840404510498,0.148451030254364,1.5419564247131348
-0.3270130455493927,0.15012024343013763,1.5406241416931152
-0.3304886519908905,0.15275311470031738,1.538399338722229
-0.33293429017066956,0.154503732919693,1.5369396209716797
-0.33555108308792114,0.15650437772274017,1.5353611707687378
-0.33824488520622253,0.15865114331245422,1.5337129831314087
-0.34106871485710144,0.16069813072681427,1.5320242643356323
-0.3452545702457428,0.16450485587120056,1.5293022394180298
-0.3513719439506531,0.1703864187002182,1.5254396200180054
-0.3578324615955353,0.17751850187778473,1.5213268995285034
-0.36131584644317627,0.18146701157093048,1.5190320014953613
-0.3630204200744629,0.18356791138648987,1.5178873538970947
-0.366645485162735,0.18769840896129608,1.5156476497650146
-0.37054768204689026,0.1924460530281067,1.5131062269210815
-0.3746747076511383,0.1977127641439438,1.510496735572815
-0.37862730026245117,0.20292095839977264,1.508114218711853
-0.38508090376853943,0.21187759935855865,1.5039753913879395
-0.38950207829475403,0.2181297093629837,1.5013823509216309
-0.39408543705940247,0.22444072365760803,1.4984883069992065
-0.39644744992256165,0.22774739563465118,1.4970451593399048
-0.4036038815975189,0.23793531954288483,1.4925917387008667
-0.4059954881668091,0.24131464958190918,1.4911258220672607
-0.4133448898792267,0.25205183029174805,1.4863536357879639
-0.4158460199832916,0.2557716369628906,1.4847972393035889
-0.4207474887371063,0.2629912197589874,1.481557846069336
-0.42588111758232117,0.2708999514579773,1.4781990051269531
-0.4310300350189209,0.278507798910141,1.47499680519104
-0.436208039522171,0.2866387665271759,1.471577525138855
-0.4415128529071808,0.2950139343738556,1.4681336879730225
-0.4440762996673584,0.2991207540035248,1.4664390087127686
-0.4493834674358368,0.30764731764793396,1.463018774986267
-0.4546523094177246,0.3165039122104645,1.4593626260757446
-0.46011587977409363,0.3249844014644623,1.4559962749481201
-0.4629748463630676,0.329624742269516,1.4541504383087158
-0.46833154559135437,0.33834829926490784,1.4507536888122559
-0.4737829267978668,0.34741881489753723,1.4472063779830933
-0.4793015718460083,0.35689064860343933,1.4436755180358887
-0.48486775159835815,0.3662559986114502,1.4401893615722656
-0.4903888702392578,0.37580984830856323,1.4365031719207764
-0.49602916836738586,0.3855397701263428,1.4329807758331299
-0.5016509294509888,0.3953026235103607,1.429425597190857
-0.5045311450958252,0.40026652812957764,1.4276291131973267
-0.5100118517875671,0.4096969664096832,1.4241482019424438
-0.5158350467681885,0.41964271664619446,1.420412540435791
-0.5213083624839783,0.42933496832847595,1.416846513748169
-0.5269867777824402,0.4389592111110687,1.4132198095321655
-0.5354189872741699,0.4529549777507782,1.4079170227050781
-0.5465595126152039,0.4710622727870941,1.4006396532058716
-0.5576519966125488,0.48802754282951355,1.3937069177627563
-0.5632464289665222,0.49642547965049744,1.3901994228363037
-0.5686900615692139,0.5046095848083496,1.3867422342300415
-0.5769315958023071,0.5166608691215515,1.3815346956253052
-0.5877594351768494,0.5317711234092712,1.3747271299362183
-0.5984920859336853,0.5456638932228088,1.3682420253753662
-0.601074755191803,0.5489595532417297,1.3665285110473633
-0.6113371849060059,0.5619947910308838,1.360093593597412
-0.6142244935035706,0.5656175017356873,1.3582183122634888
-0.616847813129425,0.5690844058990479,1.3566560745239258
-0.6218429803848267,0.5755660533905029,1.3534181118011475
-0.6318600177764893,0.5887853503227234,1.3470778465270996
-0.6368798613548279,0.5951919555664062,1.3439933061599731
-0.6416872143745422,0.6017088294029236,1.3407046794891357
-0.6467357873916626,0.6080955862998962,1.337563395500183
-0.6540750861167908,0.6178534626960754,1.3328994512557983
-0.6589043736457825,0.6242939829826355,1.329734206199646
-0.6638407111167908,0.6308516263961792,1.3266130685806274
-0.668602705001831,0.6372156739234924,1.3235024213790894
-0.6733430624008179,0.6435801386833191,1.3203179836273193
-0.6781452894210815,0.6501268744468689,1.3172008991241455
-0.6827644109725952,0.6561057567596436,1.3141900300979614
-0.6898191571235657,0.6652019023895264,1.3096894025802612
-0.6965094208717346,0.6739595532417297,1.3051573038101196
-0.6987877488136292,0.6768814325332642,1.3036081790924072
-0.7033190131187439,0.6827519536018372,1.3006641864776611
-0.7076160311698914,0.6882796287536621,1.2978096008300781
-0.7119119167327881,0.6939949989318848,1.294939637184143
-0.7162256836891174,0.6996708512306213,1.2919892072677612
-0.7224713563919067,0.7080526947975159,1.288095474243164
-0.7264209985733032,0.7132732272148132,1.2853628396987915
-0.7324250340461731,0.7213122844696045,1.2813140153884888
-0.736285388469696,0.726361095905304,1.2788935899734497
-0.7401614189147949,0.7316058874130249,1.2763124704360962
-0.7420419454574585,0.7342396974563599,1.2750930786132812
-0.7458204030990601,0.7391152381896973,1.2726181745529175
-0.7494177222251892,0.7437728643417358,1.2700835466384888
-0.7530186176300049,0.7485456466674805,1.2677487134933472
-0.7564815282821655,0.7531312704086304,1.2653889656066895
-0.7599141001701355,0.7575846910476685,1.2631114721298218
-0.7615885734558105,0.7598958611488342,1.2619543075561523
-0.7648506760597229,0.7642810344696045,1.2597081661224365
-0.7680391073226929,0.7685151696205139,1.2575340270996094
-0.771233081817627,0.7729676365852356,1.2553337812423706
-0.777220606803894,0.7808974981307983,1.2512431144714355
-0.7800840139389038,0.7848531007766724,1.2491769790649414
-0.7815016508102417,0.786644458770752,1.2481915950775146
-0.7842315435409546,0.7900147438049316,1.246314287185669
-0.7869824171066284,0.7936950922012329,1.244372010231018
-0.7895756959915161,0.7969399690628052,1.2425429821014404
-0.7920540571212769,0.7999330163002014,1.2407907247543335
-0.7944484949111938,0.8030107617378235,1.2389992475509644
-0.7990397214889526,0.8082564473152161,1.2357486486434937
-0.8023344874382019,0.811942458152771,1.2333335876464844
-0.8044245839118958,0.8139882683753967,1.2318443059921265
-0.8063367605209351,0.8161888122558594,1.2304108142852783
-0.8073184490203857,0.8173253536224365,1.2296576499938965
-0.808272123336792,0.818415641784668,1.228901982307434
-0.8110272884368896,0.8211233615875244,1.227023959159851
-0.8143272399902344,0.8246163725852966,1.2244547605514526
-0.8166635632514954,0.8267862796783447,1.2226533889770508
-0.8174268007278442,0.827552855014801,1.22209632396698
-0.8188588619232178,0.8287440538406372,1.2210798263549805
-0.8202318549156189,0.8297293782234192,1.2200151681900024
-0.8221126794815063,0.8313906788825989,1.2184405326843262
-0.8233612179756165,0.8320062756538391,1.2175151109695435
-0.8250213265419006,0.8332604765892029,1.2161349058151245
-0.8255597352981567,0.8335707783699036,1.2157292366027832
-0.8265720009803772,0.8338179588317871,1.2150027751922607
-0.827545702457428,0.8341397643089294,1.2140960693359375
-0.8283926248550415,0.8345121741294861,1.2133734226226807
-0.8292207717895508,0.8345039486885071,1.2126824855804443
-0.8304491639137268,0.8345679044723511,1.211670994758606
-0.8314495086669922,0.8342353701591492,1.210854172706604
-0.8320657014846802,0.8340802192687988,1.2102220058441162
-0.8326755166053772,0.8337628841400146,1.2096325159072876
-0.8331636786460876,0.8331785798072815,1.209206461906433
-0.8336422443389893,0.8326662182807922,1.2087490558624268
-0.8340480327606201,0.8320751786231995,1.2083449363708496
-0.8345189094543457,0.8308230638504028,1.2078152894973755
-0.8347952961921692,0.8298991322517395,1.207448959350586
-0.8350508809089661,0.8288062214851379,1.2072237730026245
-0.8351328372955322,0.8282237648963928,1.2071086168289185
-0.8353272676467896,0.826487123966217,1.2066926956176758
-0.8354052901268005,0.8250806927680969,1.2065632343292236
-0.835437536239624,0.8242777585983276,1.2064305543899536
-0.8354504108428955,0.8229434490203857,1.2063230276107788
-0.8354260921478271,0.8213592767715454,1.2062073945999146
-0.8353564739227295,0.8197980523109436,1.2061995267868042
-0.8352727293968201,0.8181060552597046,1.2061686515808105
-0.8350982069969177,0.8165407180786133,1.2061983346939087
-0.8350178003311157,0.8156965374946594,1.2061597108840942
-0.8347932696342468,0.8139220476150513,1.2062819004058838
-0.8342373967170715,0.8101875185966492,1.2064183950424194
-0.8335033059120178,0.8061201572418213,1.2067216634750366
-0.8330593109130859,0.8041154146194458,1.2068610191345215
-0.8328616619110107,0.8030217289924622,1.206917643547058
-0.832404613494873,0.8008213043212891,1.2071722745895386
-0.831870973110199,0.7985628843307495,1.2074754238128662
-0.8313016295433044,0.7963151931762695,1.2077574729919434
-0.830691397190094,0.7938829660415649,1.2080556154251099
-0.8300939202308655,0.7916428446769714,1.2083591222763062
-0.8293869495391846,0.7892613410949707,1.2087782621383667
-0.8290517330169678,0.7880625128746033,1.208983063697815
-0.8283587694168091,0.7856236100196838,1.2093214988708496
-0.8276236653327942,0.7833439707756042,1.2096900939941406
-0.8268364667892456,0.7806997299194336,1.21024489402771
-0.8260250687599182,0.7782653570175171,1.2105876207351685
-0.8247515559196472,0.7743157148361206,1.2112581729888916
-0.8230287432670593,0.769297182559967,1.212288737297058
-0.8220943212509155,0.7667258977890015,1.212864875793457
-0.8211399912834167,0.764161229133606,1.2133458852767944
-0.8201690316200256,0.7616722583770752,1.2138622999191284
-0.8186777234077454,0.7579752206802368,1.2147325277328491
-0.8181869387626648,0.7567713260650635,1.2149380445480347
-0.8176564574241638,0.7555997967720032,1.2153093814849854
-0.815507173538208,0.7509618401527405,1.216410756111145
-0.8144645690917969,0.748903751373291,1.2169625759124756
-0.8122267127037048,0.7443671226501465,1.2181967496871948
-0.8122267127037048,0.7443671226501465,1.2181967496871948
-0.8104774951934814,0.7413427829742432,1.2191520929336548
-0.8093093633651733,0.739180326461792,1.2197283506393433
-0.8081786036491394,0.7372863292694092,1.2202906608581543
-0.8069477677345276,0.7351926565170288,1.220934271812439
-0.8057718276977539,0.7331849932670593,1.2216076850891113
-0.8057718276977539,0.7331849932670593,1.2216076850891113
-0.8045633435249329,0.731310248374939,1.2222344875335693
-0.8032967448234558,0.7294116020202637,1.222926378250122
-0.8027083873748779,0.728466808795929,1.2232526540756226
-0.8001757860183716,0.7249572277069092,1.2244908809661865
-0.7989740967750549,0.723227858543396,1.225227952003479
-0.7983092665672302,0.7224509716033936,1.2255148887634277
-0.7970311641693115,0.7209974527359009,1.2262160778045654
-0.795748770236969,0.719234824180603,1.2269601821899414
-0.794481635093689,0.7178663611412048,1.2275316715240479
-0.7931814789772034,0.7163703441619873,1.2282111644744873
-0.7918946146965027,0.7146984338760376,1.2289011478424072
-0.7912459373474121,0.7139866948127747,1.2292041778564453
-0.7905958294868469,0.7133523225784302,1.229568600654602
-0.7886387705802917,0.7110522389411926,1.2306358814239502
-0.7879877090454102,0.7103539109230042,1.2309901714324951
-0.7860317826271057,0.7083914279937744,1.2321012020111084
-0.7846824526786804,0.7070155143737793,1.2327982187271118
-0.7839840650558472,0.7063295841217041,1.2331897020339966
-0.7820234894752502,0.7044098973274231,1.234087347984314
-0.7807044386863708,0.7031006217002869,1.234853982925415
-0.7787291407585144,0.7014800310134888,1.2359049320220947
-0.778089702129364,0.7008626461029053,1.236257553100586
-0.7767666578292847,0.6995688676834106,1.2369818687438965
-0.7754542231559753,0.6986368894577026,1.237586259841919
-0.7741000652313232,0.6973974108695984,1.2383794784545898
-0.7734847068786621,0.6968357563018799,1.2387449741363525
-0.7714599370956421,0.6953859329223633,1.2396833896636963
-0.7701427936553955,0.6941032409667969,1.2404371500015259
-0.7689160108566284,0.6930336952209473,1.2410337924957275
-0.7682589888572693,0.6925902366638184,1.241391897201538
-0.7669399380683899,0.6914612650871277,1.2421094179153442
-0.7657439708709717,0.6903995871543884,1.2427918910980225
-0.7643675208091736,0.6894899010658264,1.2434016466140747
-0.762537956237793,0.6880398988723755,1.244457721710205
-0.7619050145149231,0.6875645518302917,1.2447999715805054
-0.7612972855567932,0.6870758533477783,1.2451140880584717
-0.7593789100646973,0.6856644153594971,1.246031403541565
-0.7587490081787109,0.6851465106010437,1.246411681175232
-0.7575694918632507,0.6843835711479187,1.2470526695251465
-0.7551553845405579,0.6826658248901367,1.248505711555481
-0.7539491653442383,0.681941568851471,1.2490754127502441
-0.7521250247955322,0.6804465055465698,1.2500591278076172
-0.7498164176940918,0.6786317825317383,1.2513920068740845
-0.7485425472259521,0.6776371002197266,1.2519373893737793
-0.7474716305732727,0.6767563819885254,1.2526471614837646
-0.746258020401001,0.6760183572769165,1.2532886266708374
-0.7456802129745483,0.6755358576774597,1.253616213798523
-0.7445875406265259,0.6745612025260925,1.2542952299118042
-0.7439836263656616,0.6740995645523071,1.2546360492706299
-0.7433943748474121,0.6736446619033813,1.2548853158950806
-0.7417544722557068,0.6723096966743469,1.2558276653289795
-0.7411337494850159,0.6717679500579834,1.2561793327331543
-0.7400655746459961,0.6709161996841431,1.256834864616394
-0.7390119433403015,0.6701903939247131,1.2572654485702515
-0.7379303574562073,0.669068455696106,1.2578778266906738
-0.7374151349067688,0.6687461137771606,1.2581790685653687
-0.7357102036476135,0.6673216223716736,1.2591041326522827
-0.7342215180397034,0.6657189130783081,1.2599302530288696
-0.7331478595733643,0.6645309329032898,1.260650873184204
-0.7326488494873047,0.6639718413352966,1.260863184928894
-0.7316234707832336,0.662781834602356,1.261283278465271
-0.731174886226654,0.6621397733688354,1.2616311311721802
-0.7296468615531921,0.6603944301605225,1.2624387741088867
-0.727801501750946,0.6579027771949768,1.2635257244110107
-0.7269271016120911,0.6566603183746338,1.2640055418014526
-0.7269271016120911,0.6566603183746338,1.2640055418014526
-0.7255155444145203,0.6547809839248657,1.2648375034332275
-0.7250418066978455,0.6542826890945435,1.2651069164276123
-0.7236496806144714,0.652411699295044,1.2658690214157104
-0.722823977470398,0.6513572335243225,1.26628839969635
-0.7219871282577515,0.6503780484199524,1.2667491436004639
-0.7216041684150696,0.6497597098350525,1.2670460939407349
-0.7207590341567993,0.6489349007606506,1.2675021886825562
-0.7198485136032104,0.6482736468315125,1.2678812742233276
-0.7190712690353394,0.6476041674613953,1.2682996988296509
-0.7186949849128723,0.647416889667511,1.2685540914535522
-0.7177794575691223,0.6469231843948364,1.2689751386642456
-0.7169452905654907,0.6463735103607178,1.26936674118042
-0.7162484526634216,0.6460938453674316,1.2697317600250244
